dataset,column,demo_group,data_category,assigned_role,pin,unit,used_in_views,dtype,fill_pct,n_distinct,numeric_pct,note,field_explanation
ryss,c1Extent2023_24_UpdatedData,Land,Land/Acreage,temporal_dim,,,,str,100.0,543,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,C1 (Chemical-free Year 1) extent/acreage
ryss,c1Extent2024_25,Land,Land/Acreage,measure,,,,float64,100.0,418,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,c1_extent202324_pre_populated_data,Land,Land/Acreage,measure,,,,float64,100.0,424,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,c1_extent202324_updated_data,Land,Land/Acreage,temporal_dim,,,,str,100.0,536,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,C1 (Chemical-free Year 1) extent/acreage
ryss,c1_extent202425,Land,Land/Acreage,measure,,,,float64,100.0,427,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,c1_extent202425_pre_populated_data,Land,Land/Acreage,measure,,,,float64,100.0,415,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,c1_extent202425_updated_data,Land,Land/Acreage,temporal_dim,,,,str,100.0,527,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,C1 (Chemical-free Year 1) extent/acreage
ryss,c1_extent202526,Land,Land/Acreage,measure,,,,float64,100.0,439,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,categoryCode,Identity,General,dim,,,,float64,100.0,684,100.0,,Categorycode — RySS platform field
ryss,category_24_25,Identity,General,dim,,,,str,100.0,10,0.0,,Category 24 25 — RySS platform field
ryss,category_code,Identity,General,dim,,,,float64,100.0,682,100.0,,Category Code — RySS platform field
ryss,compact_block,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Compact block (contiguous NF area)
ryss,compact_block_code,Geography,Geographic,dim,,,,int64,100.0,524,100.0,,Mandal/block field
ryss,compact_block_id,Geography,Geographic,dim,,,,int64,100.0,523,100.0,,Mandal/block field
ryss,contributed_weight,Produce/Qty,General,measure,,,,int64,100.0,120,100.0,,Contributed Weight — RySS platform field
ryss,crop_change_reason,Crop/Activity,Crop/Agriculture,dim,,,,str,100.0,10,0.0,,Crop-related field
ryss,crop_sub_type,Crop/Activity,Crop/Agriculture,dim,,,,str,100.0,10,0.0,,Crop-related field
ryss,crop_type,Crop/Activity,Crop/Agriculture,dim,,,,str,100.0,10,0.0,,Crop-related field
ryss,cumultative status,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,current_season,Crop/Activity,General,dim,,,,str,100.0,2,0.0,,Current Season — RySS platform field
ryss,district,Geography,Geographic,dim,district,,view1_scheme_benefits,str,100.0,13,0.0,,District name
ryss,district_name,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District name
ryss,dkg_202425_pre_populated_seasonal,Crop/Activity,Natural Farming Practices,dim,,,,str,100.0,2,0.0,,Natural farming practice/metric field
ryss,dkg_202425_updated_seasonal,Crop/Activity,Natural Farming Practices,dim,,,,str,100.0,520,0.0,,Date/timestamp field
ryss,dkg_202526_seasonal,Crop/Activity,Natural Farming Practices,dim,,,,str,100.0,2,0.0,,Natural farming practice/metric field
ryss,dkg_extent202324_pre_populated_data,Land,Natural Farming Practices,measure,,,,float64,100.0,432,100.0,,365 Days Kitchen Garden (DKG) extent
ryss,dkg_extent202324_updated_data,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,520,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,365 Days Kitchen Garden (DKG) extent
ryss,dkg_extent202425,Land,Natural Farming Practices,measure,,,,float64,100.0,431,100.0,,365 Days Kitchen Garden (DKG) extent
ryss,dkg_extent202425_pre_populated_data,Land,Natural Farming Practices,measure,,,,float64,100.0,432,100.0,,365 Days Kitchen Garden (DKG) extent
ryss,dkg_extent202425_updated_data,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,529,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,365 Days Kitchen Garden (DKG) extent
ryss,dkg_extent202526,Land,Natural Farming Practices,measure,,,,float64,100.0,447,100.0,,365 Days Kitchen Garden (DKG) extent
ryss,duration,Identity,General,excluded_pii,,,,int64,100.0,501,100.0,Identity: not a demographic attribute,Duration — RySS platform field
ryss,farmerStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,farming_model_status,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,harvest_status,Status,Crop/Agriculture,dim,,,,str,100.0,3,0.0,,Status field
ryss,income_generation,Identity,Financial,excluded_pii,,,,int64,100.0,653,100.0,Identity: not a demographic attribute,Income Generation — RySS platform field
ryss,income_generation_details,Identity,Financial,excluded_pii,,,,int64,100.0,642,100.0,Identity: not a demographic attribute,Income Generation Details — RySS platform field
ryss,isCityVerified,Status,Geographic,dim,,,,int64,100.0,511,100.0,,Boolean flag
ryss,isVerified,Status,Cadre/Field Workers,dim,,,,int64,100.0,494,100.0,,Boolean flag
ryss,is_linked_to_compact_block,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Mandal/block field
ryss,lease_status,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,maize_cultivation,Land,Crop/Agriculture,measure,,,,int64,100.0,2,100.0,,Maize Cultivation — RySS platform field
ryss,mandal_code,Geography,Geographic,dim,,,,int64,100.0,26,100.0,,Mandal code
ryss,mandal_name,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Mandal name
ryss,maritalStatusCode,Status,Farmer/Person Identity,dim,,,,str,100.0,3,0.0,,Status field
ryss,name,Identity,General,excluded_pii,,,,str,100.0,385,0.0,Identity: personal identifier,Name field
ryss,nfExtentInCB2023_24_PrePopulatedData,Land,Land/Acreage,measure,,,,float64,100.0,414,100.0,,Acreage/extent measurement
ryss,nfExtentInCB2023_24_UpdatedData,Land,Land/Acreage,temporal_dim,,,,str,100.0,537,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,Acreage/extent measurement
ryss,nfExtentInCB2024_25,Land,Land/Acreage,measure,,,,float64,100.0,446,100.0,,Acreage/extent measurement
ryss,nf_extent_in_cb202324_pre_populated_data,Land,Natural Farming Practices,measure,,,,float64,100.0,439,100.0,,Acreage/extent measurement
ryss,nf_extent_in_cb202324_updated_data,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,530,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,Acreage/extent measurement
ryss,nf_extent_in_cb202425,Land,Natural Farming Practices,measure,,,,float64,100.0,428,100.0,,Acreage/extent measurement
ryss,nf_extent_in_cb202425_pre_populated_data,Land,Natural Farming Practices,measure,,,,float64,100.0,434,100.0,,Acreage/extent measurement
ryss,nf_extent_in_cb202425_updated_data,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,530,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,Acreage/extent measurement
ryss,nf_extent_in_cb202526,Land,Natural Farming Practices,measure,,,,float64,100.0,422,100.0,,Acreage/extent measurement
ryss,operation_type,Identity,General,dim,,,,str,100.0,10,0.0,,Operation Type — RySS platform field
ryss,pmdsExtent2023_24_PrePopulatedData,Land,Natural Farming Practices,measure,,,,float64,100.0,442,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,pmdsExtent2023_24_UpdatedData,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,538,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,pmdsExtent2024_25,Land,Natural Farming Practices,measure,,,,float64,100.0,422,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,pmds_extent202324_pre_populated_data,Land,Natural Farming Practices,measure,,,,float64,100.0,437,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,pmds_extent202324_updated_data,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,522,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,pmds_extent202425,Land,Natural Farming Practices,measure,,,,float64,100.0,423,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,pmds_extent202425_pre_populated_data,Land,Natural Farming Practices,measure,,,,float64,100.0,433,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,pmds_extent202425_updated_data,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,533,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,pmds_extent202526,Land,Natural Farming Practices,measure,,,,float64,100.0,442,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,responseuomcode,Geography,General,dim,,,,float64,100.0,675,100.0,,Responseuomcode — RySS platform field
ryss,s2sExtent2023_24_PrePopulatedData,Land,Natural Farming Practices,measure,,,,float64,100.0,426,100.0,,S2S (Seed-to-Seed) extent
ryss,s2sExtent2023_24_UpdatedData,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,547,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,S2S (Seed-to-Seed) extent
ryss,s2sExtent2024_25,Land,Natural Farming Practices,measure,,,,float64,100.0,427,100.0,,S2S (Seed-to-Seed) extent
ryss,s2s_extent202324_pre_populated_data,Land,Natural Farming Practices,measure,,,,float64,100.0,408,100.0,,S2S (Seed-to-Seed) extent
ryss,s2s_extent202324_updated_data,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,532,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,S2S (Seed-to-Seed) extent
ryss,s2s_extent202425,Land,Natural Farming Practices,measure,,,,float64,100.0,427,100.0,,S2S (Seed-to-Seed) extent
ryss,s2s_extent202425_pre_populated_data,Land,Natural Farming Practices,measure,,,,float64,100.0,444,100.0,,S2S (Seed-to-Seed) extent
ryss,s2s_extent202425_updated_data,Land,Natural Farming Practices,temporal_dim,,,,str,100.0,550,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,S2S (Seed-to-Seed) extent
ryss,s2s_extent202526,Land,Natural Farming Practices,measure,,,,float64,100.0,450,100.0,,S2S (Seed-to-Seed) extent
ryss,schedule_status,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,season,Crop/Activity,General,dim,,,,str,100.0,2,0.0,,Time period field
ryss,seed_variety,Crop/Activity,Crop/Agriculture,dim,,,,str,100.0,10,0.0,,Seed Variety — RySS platform field
ryss,state,Geography,Geographic,dim,,,,str,100.0,1,0.0,,State
ryss,status,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,status_of_result,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,totalLandExtent,Land,Land/Acreage,measure,,,,float64,100.0,397,100.0,,Total acreage/extent
ryss,total_land_extent_24_25,Land,Land/Acreage,measure,,,,float64,100.0,435,100.0,,Total acreage/extent
ryss,total_quantity_id,Produce/Qty,General,measure,,,,int64,100.0,120,100.0,,Identifier/reference key
ryss,usable_quantity_id,Produce/Qty,General,measure,,,,int64,100.0,120,100.0,,Identifier/reference key
ryss,value,Benefit/Amount,General,measure,,,,float64,100.0,684,100.0,,Value — RySS platform field
ryss,village,Geography,Farmer/Person Identity,dim,,,,str,100.0,42,0.0,,Village name
ryss,weight,Produce/Qty,General,measure,,,,int64,100.0,120,100.0,,Weight — RySS platform field
sericulture,AadharCardNo,Identity,Farmer Identity,excluded_pii,,,,str,100.0,666,100.0,Identity: personal identifier,Aadhaar card number
sericulture,Aadhar_No,Identity,Farmer Identity,excluded_pii,,,,str,100.0,666,100.0,Identity: personal identifier,Aadhaar number
sericulture,Account_No,Bank/DBT,Banking,excluded_bank,,,,str,100.0,664,100.0,Bank/DBT group — payment-instrument PII,Bank account number
sericulture,Amount,Benefit/Amount,Transaction/Payment,measure,,,,float64,100.0,666,100.0,,Amount (INR)
sericulture,Area,Land,Geographic,measure,landholding,acres,view1_scheme_benefits,float64,100.0,393,100.0,,Area (acres under mulberry cultivation)
sericulture,Challan_Amount,Benefit/Amount,Transaction/Payment,measure,,,,int64,100.0,627,100.0,,Challan/payment amount
sericulture,Cocoon_Qty,Produce/Qty,Cocoon/Silkworm,measure,,,,float64,100.0,660,100.0,,Cocoon quantity (kg)
sericulture,CratesWeight,Produce/Qty,Cocoon/Silkworm,measure,,,,int64,100.0,119,100.0,,Weight of crates
sericulture,DIST_CODE,Geography,General,dim,district,,view1_scheme_benefits,int64,100.0,13,100.0,,District code
sericulture,Eligibility,Status,General,dim,,,,str,100.0,10,0.0,,Eligibility criteria
sericulture,Eligible_Amount,Benefit/Amount,Transaction/Payment,measure,,,,float64,100.0,666,100.0,,Eligible incentive amount
sericulture,FarmerAadhar_Card,Identity,Farmer Identity,excluded_pii,,,,str,100.0,666,100.0,Identity: personal identifier,Farmer Aadhaar card number
sericulture,Farmer_Name,Identity,Farmer Identity,excluded_pii,,,,str,100.0,394,0.0,Identity: personal identifier,Farmer name
sericulture,IFSC_Beneficiary_branchs_IFSC,Bank/DBT,Transaction/Payment,excluded_bank,,,,str,100.0,666,0.0,Bank/DBT group — payment-instrument PII,Beneficiary branch IFSC code
sericulture,IFSC_Code,Bank/DBT,Banking,excluded_bank,,,,str,100.0,666,0.0,Bank/DBT group — payment-instrument PII,IFSC code
sericulture,IncentivePer_Kg,Benefit/Amount,Incentive/Scheme,measure,,,,int64,100.0,625,100.0,,Incentive per kg
sericulture,Incentive_BookNo,Benefit/Amount,Incentive/Scheme,measure,,,,int64,100.0,639,100.0,,Incentive book/voucher number
sericulture,Incentive_PerKg,Benefit/Amount,Incentive/Scheme,measure,,,,float64,100.0,535,100.0,,Incentive per kg of cocoons
sericulture,LotNet_Quantity,Produce/Qty,General,measure,,,,float64,100.0,660,100.0,,Lot net quantity (kg)
sericulture,MANDAL_REGION_ID,Geography,Geographic,dim,,,,int64,100.0,499,100.0,,Geographic field
sericulture,MANDAL_SAN_CODE,Geography,Geographic,dim,,,,int64,100.0,26,100.0,,Geographic field
sericulture,Mobile_No,Identity,Farmer Identity,excluded_pii,,,,str,100.0,666,100.0,Identity: personal identifier,Mobile number
sericulture,Net_Incentive,Benefit/Amount,Incentive/Scheme,measure,benefit,INR,view1_scheme_benefits,float64,100.0,666,100.0,,Net incentive amount
sericulture,NoOfDFLs,Produce/Qty,Cocoon/Silkworm,measure,,,,int64,100.0,364,100.0,,Number of DFLs (Disease-Free Layings)
sericulture,NoOf_DFLsBrushed,Produce/Qty,Cocoon/Silkworm,measure,,,,int64,100.0,364,100.0,,Silkworm/cocoon field
sericulture,Noof_DFLs,Produce/Qty,Cocoon/Silkworm,measure,,,,int64,100.0,364,100.0,,Number of DFLs
sericulture,QtyofCocoons_purchased,Produce/Qty,Cocoon/Silkworm,measure,,,,float64,100.0,660,100.0,,Quantity of cocoons purchased (kg)
sericulture,RationCard_No,Identity,Farmer Identity,excluded_pii,,,,str,100.0,666,0.0,Identity: personal identifier,Ration card number
sericulture,Ration_Type,Identity,Farmer Identity,dim,,,,str,100.0,2,0.0,,Ration card type (BPL/APL/AAY)
sericulture,Record_Status,Status,System/Audit,dim,,,,str,100.0,3,0.0,,Record active/deleted status
sericulture,ReqStatus,Status,General,dim,,,,str,100.0,3,0.0,,Auction request status
sericulture,Scheme,Crop/Activity,Incentive/Scheme,dim,,,,str,100.0,1,0.0,,Scheme name
sericulture,Scheme_Id,Crop/Activity,Incentive/Scheme,dim,,,,float64,100.0,665,100.0,,Scheme ID
sericulture,Sending_branch_IFSC,Bank/DBT,Transaction/Payment,excluded_bank,,,,str,100.0,666,0.0,Bank/DBT group — payment-instrument PII,Sending branch IFSC code
sericulture,Sex,Identity,Farmer Identity,dim,,,view1_scheme_benefits,str,100.0,2,0.0,sericulture's gender column (no `gender`/`Gender` column exists here),Gender
sericulture,State_Name,Geography,Geographic,dim,,,,str,100.0,1,0.0,,State name
sericulture,Transaction_Amount,Benefit/Amount,Transaction/Payment,measure,,,,float64,100.0,666,100.0,,Transaction amount (INR)
sericulture,Transaction_Status,Status,Transaction/Payment,dim,,,,str,100.0,3,0.0,,Transaction status
sericulture,VILLAGE_CODE,Geography,Geographic,dim,,,,int64,100.0,42,100.0,,Village code
sericulture,VILLAGE_DIST_ID,Geography,Geographic,dim,,,,int64,100.0,11,100.0,,Geographic field
sericulture,VILLAGE_MANDAL_CODE,Geography,Geographic,dim,,,,int64,100.0,477,100.0,,Geographic field
sericulture,VILLAGE_MANDAL_ID,Geography,Geographic,dim,,,,int64,100.0,482,100.0,,Geographic field
sericulture,VILLAGE_VC_NAME,Geography,Geographic,dim,,,,str,100.0,42,0.0,,Geographic field
sericulture,VILLAGE_VS_VC,Geography,Geographic,dim,,,,str,100.0,42,0.0,,Geographic field
sericulture,Virtual_Account,Bank/DBT,Transaction/Payment,excluded_bank,,,,str,100.0,664,100.0,Bank/DBT group — payment-instrument PII,Virtual account number
sericulture,Virtual_Account_Number,Bank/DBT,Transaction/Payment,excluded_bank,,,,str,100.0,664,100.0,Bank/DBT group — payment-instrument PII,Virtual account number
sericulture,WeightOfCrates,Produce/Qty,Cocoon/Silkworm,measure,,,,int64,100.0,119,100.0,,Weight of empty crates
sericulture,Weight_PerKg,Produce/Qty,Cocoon/Silkworm,measure,,,,int64,100.0,119,100.0,,Weight per kg rate
sericulture,aadhaar_no,Identity,Farmer Identity,key_aadhaar,aadhaar,,view1_scheme_benefits,str,100.0,666,100.0,,Aadhaar number
sericulture,beneficiary_customer_ac_name,Identity,Transaction/Payment,excluded_pii,,,,str,100.0,394,0.0,Identity: personal identifier,Beneficiary account holder name
sericulture,check_status,Status,General,dim,,,,str,100.0,3,0.0,,Check/verification status
sericulture,dist_mandal_code,Geography,Geographic,dim,,,,int64,100.0,26,100.0,,Geographic field
sericulture,mandal_code,Geography,Geographic,dim,,,,int64,100.0,26,100.0,,Mandal code
sericulture,mandal_dist_id,Geography,Geographic,dim,,,,int64,100.0,11,100.0,,Geographic field
sericulture,mandal_vc_name,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Geographic field
sericulture,mandal_vs_mc,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Geographic field
sericulture,mobile_number,Identity,Farmer Identity,excluded_pii,,,,str,100.0,666,100.0,Identity: personal identifier,Mobile number
sericulture,name,Identity,General,excluded_pii,,,,str,100.0,394,0.0,Identity: personal identifier,Name — Sericulture operational field
sericulture,net_weight,Produce/Qty,Cocoon/Silkworm,measure,,,,float64,100.0,660,100.0,,Net cocoon weight (kg)
sericulture,panchayat_name,Geography,Geographic,dim,,,,str,100.0,42,0.0,,Panchayat name
sericulture,phonecode,Identity,General,excluded_pii,,,,int64,100.0,490,100.0,Identity: personal identifier,Contact field
sericulture,status,Status,General,dim,status,,view1_scheme_benefits,str,100.0,3,0.0,,Status
survey_land_records,Name,Identity,General,excluded_pii,,,,str,100.0,446,0.0,Identity: personal identifier,Name — Bhunaksha field
survey_land_records,appl_rejectionstatus,Status,Workflow/Approval,dim,,,,str,100.0,1,0.0,,Appl Rejectionstatus — Bhunaksha field
survey_land_records,applicant_name,Identity,Owner/Applicant,excluded_pii,,,,str,100.0,446,0.0,Identity: personal identifier,Name of the applicant requesting survey operation
survey_land_records,approved,Status,Workflow/Approval,dim,,,,str,100.0,2,0.0,,Whether approved (boolean)
survey_land_records,approved_by,Status,Workflow/Approval,dim,,,,str,100.0,10,0.0,,Approved by (officer name/ID)
survey_land_records,approvedby,Status,Workflow/Approval,dim,,,,str,100.0,10,0.0,,Approvedby — Bhunaksha field
survey_land_records,approvedbysign,Status,Workflow/Approval,dim,,,,str,100.0,10,0.0,,Approvedbysign — Bhunaksha field
survey_land_records,approveddate,Status,Workflow/Approval,dim,,,,str,100.0,738,0.0,,Date of approval
survey_land_records,area,Land,Area/Measurement,measure,,,,float64,100.0,494,100.0,,Area measurement
survey_land_records,category_code,Identity,General,dim,,,,str,100.0,4,0.0,,Category Code — Bhunaksha field
survey_land_records,category_title,Identity,General,dim,caste,,,str,100.0,4,0.0,,Category Title — Bhunaksha field
survey_land_records,census_village,Geography,Geographic,dim,,,,str,100.0,44,0.0,,Census village code
